city,city_query,country,income_level,region,hemisphere,image_name,sat_image_name,tile_x,tile_y,patch_lon,patch_lat,min_lon,min_lat,max_lon,max_lat,patch_area_km2,indicator_column,indicator_value,indicator_value_log1p,indicator_value_raw,indicator_value_city_pct,city_split,indicator_split,split
Phoenix,Phoenix,United States,High income,North America,north,6581_3083.png,6581_3083.png,3083,6581,-112.24731446399706,33.33052793712724,-112.25830078125,33.32134852669881,-112.236328125,33.33970700424027,4.163444758856239,digital_total_cell_intensity,0.2301358583779333,2.272452115299926,8.703164945190345,0.2301358583779333,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9899_5540.png,9899_5540.png,5540,9899,-58.260498057403744,-35.0929449937076,-58.271484375,-35.10193405724606,-58.24951171875,-35.083955579276434,3.9943763154472136,education_accessibility,0.1125356125356125,0.0756056001002945,0.0785371153322243,0.1125356125356125,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5387_9165.png,5387_9165.png,9165,5387,21.390380861179832,52.32862515472298,21.37939453125,52.32191088594772,21.4013671875,52.335339071889386,2.2365092739270898,food_accessibility,0.5758341759352882,1.8623018656428647,5.438540381826664,0.5758341759352882,seen_city,train_indicator,train
Niigata,Niigata,Japan,High income,East Asia & Pacific,north,6322_14521.png,6322_14521.png,14521,6322,139.07592771946884,37.952860587343565,139.06494140625,37.94419750075404,139.0869140625,37.96152331396614,3.713410657906835,population_count,0.7859649122807018,8.349853638726202,,0.7859649122807018,seen_city,train_indicator,train
Kitakyushu,Kitakyushu,Japan,High income,East Asia & Pacific,north,6566_14159.png,6566_14159.png,14159,6566,131.12182619025089,33.605469298826904,131.11083984375,33.596318961132695,131.1328125,33.61461929233378,4.139938021789719,food_accessibility,0.5995316159250585,2.604928625661993,12.53025955496446,0.5995316159250585,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5487_8499.png,5487_8499.png,8499,5487,6.756591785857836,50.96534598432773,6.74560546875,50.95842672335992,6.767578125,50.97226488936749,2.37582847513597,education_accessibility,0.4353182751540041,2.458834055978299,10.691172337758946,0.4353182751540041,seen_city,train_indicator,train
Brisbane,Brisbane,Australia,High income,East Asia & Pacific,south,9498_15160.png,9498_15160.png,15160,9498,153.11645507927008,-27.57645979875685,153.10546875,-27.586197857692657,153.12744140625,-27.56672143040972,4.678911484489722,food_accessibility,0.9325997248968364,3.298705497370399,26.077564245307407,0.9325997248968364,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4778_8683.png,4778_8683.png,8683,4778,10.799560552500418,59.77299132383426,10.78857421875,59.76746035005357,10.810546875,59.77852198502987,1.5204672866085422,food_accessibility,0.8046052631578947,1.8758882757160176,5.526613978938306,0.8046052631578947,seen_city,train_indicator,train
Daegu,Daegu,South Korea,High income,East Asia & Pacific,north,6433_14055.png,6433_14055.png,14055,6433,128.83666992054194,36.00467316304034,128.82568359375,35.99578538642033,128.84765625,36.01356058518154,3.9040984304223008,population_count,0.4271685761047463,5.730794745373098,,0.4271685761047463,seen_city,train_indicator,train
Cordoba,Cordoba,Argentina,Upper middle income,Latin America & Caribbean ,south,9702_5269.png,9702_5269.png,5269,9702,-64.21508790166921,-31.47552371789265,-64.22607421875,-31.48489338689015,-64.2041015625,-31.466153715024284,4.336418762760654,digital_total_cell_intensity,0.8571428571428571,5.197036115826144,179.7357673631824,0.8571428571428571,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5704_8932.png,5704_8932.png,8932,5704,16.27075196021877,47.864773613768975,16.259765625,47.85740289465824,16.28173828125,47.8721439688873,2.6929977626445707,education_accessibility,0.4182111200644641,0.9876599974444112,1.6849443391403618,0.4182111200644641,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6673_11560.png,6673_11560.png,11560,6673,74.01489256920047,31.625320910388524,74.00390625,31.61596593647608,74.02587890625,31.63467554954134,4.322163699936903,education_accessibility,0.050251256281407,0.0162758850022644,0.0164090587443902,0.050251256281407,seen_city,train_indicator,train
Mianyang,Mianyang,China,Upper middle income,East Asia & Pacific,north,6679_12951.png,6679_12951.png,12951,6679,104.57885741805036,31.512995555225103,104.56787109375,31.503629305773018,104.58984375,31.52236147042144,4.331725648909422,digital_modernization_tmi,0.0529411764705882,0.0529411764705882,0.2618526620588092,0.0529411764705882,seen_city,train_indicator,train
Cordoba,Cordoba,Argentina,Upper middle income,Latin America & Caribbean ,south,9692_5273.png,9692_5273.png,5273,9692,-64.12719727591212,-31.2879395916054,-64.13818359375,-31.297327991404263,-64.1162109375,-31.27855085894652,4.353408494149973,digital_modernization_tmi,0.9095238095238096,0.9095238095238096,1.1524781313908117,0.9095238095238096,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5405_9153.png,5405_9153.png,9153,5405,21.12670898496731,52.08625699797554,21.11572265625,52.079506003796965,21.1376953125,52.09300763963823,2.2608831866442656,digital_total_cell_intensity,0.7320525783619818,6.230039441124823,506.7755103381358,0.7320525783619818,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4797_8700.png,4797_8700.png,8700,4797,11.17309571000339,59.56215775289744,11.162109375,59.55659188568175,11.18408203125,59.56772330621296,1.5398297027048022,digital_total_cell_intensity,0.6069078947368421,4.27579254868619,70.93713040075606,0.6069078947368421,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5395_9123.png,5395_9123.png,9123,5395,20.46752929440118,52.22106918956418,20.45654296875,52.2143386082582,20.478515625,52.227799418870696,2.2473690341157724,education_accessibility,0.371587462082912,1.4304543416442337,3.1805981803469567,0.371587462082912,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5694_8924.png,5694_8924.png,8924,5694,16.094970709202542,48.011974784845776,16.083984375,48.004625021133904,16.10595703125,48.01932418480118,2.677642860821969,digital_modernization_tmi,0.0145044319097502,0.0145044319097502,0.6429623755561622,0.0145044319097502,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6686_11578.png,6686_11578.png,11578,6686,74.41040038525517,31.381778480607142,74.3994140625,31.37239910488051,74.42138671875,31.391157522824702,4.34392277659021,population_count,0.3756281407035176,7.692725818773146,,0.3756281407035176,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4783_8690.png,4783_8690.png,8690,4783,10.95336914675118,59.717637315583424,10.9423828125,59.71209717332291,10.96435546875,59.723177144920655,1.5255646555239288,digital_total_cell_intensity,0.4588815789473684,3.7423434699729055,41.19676122917683,0.4588815789473684,seen_city,train_indicator,train
Auckland,Auckland,New Zealand,High income,East Asia & Pacific,south,10001_16148.png,10001_16148.png,16148,10001,174.82543943579213,-36.90597955784029,174.814453125,-36.91476428895593,174.83642578125,-36.89719446989034,3.818681406238932,education_accessibility,0.91131498470948,3.513212239807503,32.555884393855,0.91131498470948,seen_city,train_indicator,train
Auckland,Auckland,New Zealand,High income,East Asia & Pacific,south,10006_16154.png,10006_16154.png,16154,10006,174.95727537438103,-36.99377806109656,174.9462890625,-37.002552672159545,174.96826171875,-36.98500309285596,3.809542290716791,food_accessibility,0.4587155963302752,0.9491632586447688,1.583546994033196,0.4587155963302752,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5413_9154.png,5413_9154.png,9154,5413,21.14868164132342,51.97811315083795,21.1376953125,51.97134580885172,21.15966796875,51.98488013991663,2.2717919318648203,nighttime_light_intensity,0.3372093023255814,1.057830028132615,,0.3372093023255814,seen_city,train_indicator,train
Brisbane,Brisbane,Australia,High income,East Asia & Pacific,south,9485_15149.png,9485_15149.png,15149,9485,152.8747558581377,-27.3229746715086,152.86376953125,-27.33273513685914,152.8857421875,-27.31321389856825,4.700240934252503,education_accessibility,0.0742778541953232,0.3875585718274397,0.4733792496068951,0.0742778541953232,seen_city,train_indicator,train
Qinhuangdao,Qinhuangdao,China,Upper middle income,East Asia & Pacific,north,6198_13634.png,6198_13634.png,13634,6198,119.58618165947604,40.06966418650023,119.5751953125,40.06125658140473,119.59716796875,40.07807142745009,3.501035940106327,food_accessibility,0.2483660130718954,2.3204301709606296e-06,2.3204328631608013e-06,0.2483660130718954,seen_city,train_indicator,train
Algiers,Algiers,Algeria,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6393_8322.png,6393_8322.png,8322,6393,2.8674316395628394,36.71246691704162,2.8564453125,36.70365959719454,2.87841796875,36.721273880045,3.8343317626612414,education_accessibility,0.7518939393939394,2.814538537790652,15.685474287665269,0.7518939393939394,seen_city,train_indicator,train
Munich,Munich,Germany,High income,Europe & Central Asia,north,5696_8708.png,5696_8708.png,8708,5696,11.348876966173442,47.98256807711612,11.337890625,47.97521412341617,11.35986328125,47.98992166741417,2.682263771407224,nighttime_light_intensity,0.5055970149253731,0.8298667670798328,,0.5055970149253731,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6561_3076.png,6561_3076.png,3076,6561,-112.40112305898283,33.69692237924499,-112.412109375,33.68778175843937,-112.39013671875,33.706062655101206,4.12900137076564,education_accessibility,0.5055578427336352,0.8321229589614639,1.2981925334362685,0.5055578427336352,seen_city,train_indicator,train
Auckland,Auckland,New Zealand,High income,East Asia & Pacific,south,10002_16134.png,10002_16134.png,16134,10002,174.51782224584974,-36.92354735358017,174.5068359375,-36.93233006150314,174.52880859375,-36.91476428895593,3.818005238313528,food_accessibility,0.1055045871559633,0.0897044015774023,0.0938508953118043,0.1055045871559633,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9885_5545.png,9885_5545.png,5545,9885,-58.15063477529648,-34.84085826585564,-58.16162109375,-34.84987503195417,-58.1396484375,-34.83184114982866,4.018598956611143,food_accessibility,0.3824786324786324,1.2222299685865714,2.394749483963428,0.3824786324786324,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5413_9161.png,5413_9161.png,9161,5413,21.30249023579592,51.97811315083523,21.29150390625,51.97134580885172,21.3134765625,51.98488013991663,2.2718101986847743,education_accessibility,0.3104145601617796,1.2492241993865445,2.487636197343112,0.3104145601617796,seen_city,train_indicator,train
Perth,Perth,Australia,High income,East Asia & Pacific,south,9733_13465.png,9733_13465.png,13465,9733,115.8728027242596,-32.05464438526539,115.86181640625,-32.063955594660406,115.8837890625,-32.045332838858506,4.282786372169603,food_accessibility,0.864010989010989,2.738333515634864,14.461197770869124,0.864010989010989,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9895_5545.png,9895_5545.png,5545,9895,-58.15063477525333,-35.02099938141606,-58.16162109375,-35.02999636902566,-58.1396484375,-35.0120020431607,4.00114283811409,population_count,0.1894586894586894,2.948262612156884,,0.1894586894586894,seen_city,train_indicator,train
Adana,Adana,Turkey,Upper middle income,Europe & Central Asia,north,6377_9800.png,6377_9800.png,9800,6377,35.34301759675669,36.993778061010495,35.33203125,36.98500309285596,35.35400390625,37.002552672159545,3.810521515397608,food_accessibility,0.9196428571428572,4.44199686946581,83.94439529839882,0.9196428571428572,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5420_9156.png,5420_9156.png,9156,5420,21.192626954033724,51.88327262953899,21.181640625,51.87649097061476,21.20361328125,51.89005393521691,2.2813693230054994,population_count,0.3503538928210313,5.15010093537476,,0.3503538928210313,seen_city,train_indicator,train
Munich,Munich,Germany,High income,Europe & Central Asia,north,5682_8715.png,5682_8715.png,8715,5682,11.502685560665126,48.188063139287216,11.49169921875,48.18073850730385,11.513671875,48.19538740833338,2.6612976130044395,education_accessibility,0.8927238805970149,3.685854097939638,38.87916862416445,0.8927238805970149,seen_city,train_indicator,train
Rawalpindi,Rawalpindi,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",south,6564_11511.png,6564_11511.png,11511,6564,72.93823240403474,33.64206219114919,72.92724609375,33.63291573870477,72.94921875,33.65120829920498,4.136231818230269,digital_total_cell_intensity,0.6938110749185668,5.208352852029969,181.79272342704343,0.6938110749185668,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4764_8703.png,4764_8703.png,8703,4764,11.239013678807428,59.92749537986341,11.22802734375,59.92199002450385,11.25,59.93300042374631,1.5066635218832427,nighttime_light_intensity,0.5299342105263158,0.8034698369313232,,0.5299342105263158,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6593_3101.png,6593_3101.png,3101,6593,-111.85180664808784,33.10994798714819,-111.86279296875,33.100745405144245,-111.8408203125,33.11915022676886,4.183554723167622,education_accessibility,0.3750514615067929,0.3584380021283929,0.4310923047007534,0.3750514615067929,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4748_8677.png,4748_8677.png,8677,4748,10.6677246144851,60.10319459942738,10.65673828125,60.09771842541546,10.6787109375,60.10867046303599,1.490528554938918,digital_modernization_tmi,0.6973684210526315,0.6973684210526315,1.2724633655648392,0.6973684210526315,seen_city,train_indicator,train
Monrovia,Monrovia,Liberia,Low income,Sub-Saharan Africa ,north,7905_7706.png,7905_7706.png,7706,7905,-10.667724630111692,6.2825384540232845,-10.6787109375,6.271618064314865,-10.65673828125,6.293458760393986,5.872816284121206,digital_total_cell_intensity,0.5697674418604651,3.697363830067906,39.34081881114775,0.5697674418604651,seen_city,train_indicator,train
Munich,Munich,Germany,High income,Europe & Central Asia,north,5674_8724.png,5674_8724.png,8724,5674,11.700439467934892,48.30512037955854,11.689453125,48.29781249243716,11.71142578125,48.312427904071775,2.649573612534667,digital_modernization_tmi,0.6753731343283582,0.6753731343283582,0.9228434860132902,0.6753731343283582,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6562_3083.png,6562_3083.png,3083,6562,-112.24731446390834,33.678639538078414,-112.25830078125,33.669496972795535,-112.236328125,33.68778175843937,4.130386136834201,population_count,0.967064635652532,9.48257715230295,,0.967064635652532,seen_city,train_indicator,train
Brisbane,Brisbane,Australia,High income,East Asia & Pacific,south,9503_15163.png,9503_15163.png,15163,9503,153.182373048665,-27.673798679636683,153.17138671875,-27.68352808378776,153.193359375,-27.664068965384512,4.670708282674571,population_count,0.6533700137551581,8.108904040216597,,0.6533700137551581,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5407_9137.png,5407_9137.png,9137,5407,20.775146483322622,52.05924555567945,20.76416015625,52.05249047600099,20.7861328125,52.06600028274636,2.263615601448265,education_accessibility,0.7012133468149646,2.724185422505429,14.243991455646118,0.7012133468149646,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4765_8661.png,4765_8661.png,8661,4765,10.316162113454537,59.91648315350169,10.30517578125,59.91097597079679,10.3271484375,59.92199002450385,1.5072818152678469,digital_total_cell_intensity,0.5108552631578948,3.9283252401097046,49.82179205749861,0.5108552631578948,seen_city,train_indicator,train
Faisalabad,Faisalabad,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6680_11510.png,6680_11510.png,11510,6680,72.91625974669216,31.494261513120858,72.9052734375,31.48489338689015,72.92724609375,31.503629305773018,4.337463988842496,education_accessibility,0.0073170731707317,0.0029043587227511,0.0029085804587021,0.0073170731707317,seen_city,train_indicator,train
Panama City,Panama City,Panama,High income,Latin America & Caribbean ,north,7778_4570.png,7778_4570.png,4570,7778,-79.57397459187982,9.047852586883886,-79.5849609375,9.037002898469416,-79.56298828125,9.058702156392131,5.796629103941081,food_accessibility,0.6310160427807486,1.1234766058449834,2.075528036935379,0.6310160427807486,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4781_8697.png,4781_8697.png,8697,4781,11.107177740974214,59.73978992123755,11.09619140625,59.73425344759136,11.1181640625,59.74532608213611,1.5236248939583008,digital_total_cell_intensity,0.2953947368421052,3.115536568934161,21.545524336540044,0.2953947368421052,seen_city,train_indicator,train
Faisalabad,Faisalabad,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6675_11518.png,6675_11518.png,11518,6675,73.09204099832496,31.587894161183907,73.0810546875,31.578535426473373,73.10302734375,31.597252561706654,4.328172837165569,population_count,0.4097560975609756,8.181823898708581,,0.4097560975609756,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5384_9171.png,5384_9171.png,9171,5384,21.522216799284884,52.36889137242584,21.51123046875,52.362183216744256,21.533203125,52.3755991766591,2.2324894682478216,nighttime_light_intensity,0.0083417593528816,0.0,,0.0083417593528816,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9869_5531.png,9869_5531.png,5531,9869,-58.45825196546962,-34.551811051478815,-58.46923828125,-34.56085936708385,-58.447265625,-34.542762387234845,4.047194600330218,nighttime_light_intensity,0.9672364672364672,4.507110058497249,,0.9672364672364672,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6567_3072.png,6567_3072.png,3072,6567,-112.4890136847758,33.58716702584578,-112.5,33.57801474614399,-112.47802734375,33.596318961132695,4.139671251600203,food_accessibility,0.4693289419514203,0.3839615868454906,0.4680890466674579,0.4693289419514203,seen_city,train_indicator,train
Perth,Perth,Australia,High income,East Asia & Pacific,south,9738_13475.png,9738_13475.png,13475,9738,116.09252928874834,-32.147710760201285,116.08154296875,-32.15701248607008,116.103515625,-32.1384086967725,4.273729264080642,nighttime_light_intensity,0.287087912087912,0.5625726050522823,,0.287087912087912,seen_city,train_indicator,train
Auckland,Auckland,New Zealand,High income,East Asia & Pacific,south,10012_16141.png,10012_16141.png,16141,10012,174.67163084091197,-37.0990026157958,174.66064453125,-37.107765071185135,174.6826171875,-37.09023980307207,3.799999651119923,digital_total_cell_intensity,0.073394495412844,2.2614606205936405,8.59709665147205,0.073394495412844,seen_city,train_indicator,train
Munich,Munich,Germany,High income,Europe & Central Asia,north,5683_8733.png,5683_8733.png,8733,5683,11.8981933753513,48.17341214454039,11.88720703125,48.16608541901253,11.9091796875,48.18073850730385,2.6635840446811625,digital_modernization_tmi,0.6464552238805971,0.6464552238805971,0.912625949076691,0.6464552238805971,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5485_8521.png,5485_8521.png,8521,5485,7.239990225740764,50.99301407262685,7.22900390625,50.98609893339354,7.2509765625,50.99992885585964,2.372456625383571,digital_modernization_tmi,0.0403832991101984,0.0403832991101984,0.5594095569105819,0.0403832991101984,seen_city,train_indicator,train
Algiers,Algiers,Algeria,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6398_8314.png,6398_8314.png,8314,6398,2.6916503881486875,36.62434504174368,2.6806640625,36.615527631349245,2.70263671875,36.63316209558656,3.8431058205840105,population_count,0.615530303030303,8.863772177619435,,0.615530303030303,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9878_5519.png,9878_5519.png,5519,9878,-58.7219238426436,-34.71452434323163,-58.73291015625,-34.723554927042194,-58.7109375,-34.70549341022546,4.032183980415856,population_count,0.8027065527065527,9.975954595138056,,0.8027065527065527,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5497_8500.png,5497_8500.png,8500,5497,6.778564442149795,50.82675814475356,6.767578125,50.81981826215654,6.78955078125,50.8336976709807,2.389915349945001,food_accessibility,0.2470910335386721,1.5579995001836602,3.7493107401644408,0.2470910335386721,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5486_8508.png,5486_8508.png,8508,5486,6.954345693084322,50.97918208935776,6.943359375,50.97226488936749,6.96533203125,50.98609893339354,2.37417625837956,digital_total_cell_intensity,0.8754277891854894,7.168338655715597,1296.6869062372568,0.8754277891854894,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6669_11570.png,6669_11570.png,11570,6669,74.23461913370248,31.70012925068709,74.2236328125,31.69078180613681,74.24560546875,31.709476360019345,4.314907028899057,nighttime_light_intensity,0.329145728643216,1.2237464984077493,,0.329145728643216,seen_city,train_indicator,train
Harare,Harare,Zimbabwe,Lower middle income,Sub-Saharan Africa ,south,9015_9611.png,9015_9611.png,9611,9015,31.190185526272145,-17.800995851789313,31.17919921875,-17.811456088564476,31.201171875,-17.790535393588968,5.394719952821562,nighttime_light_intensity,0.5596026490066225,1.567158804775031,,0.5596026490066225,seen_city,train_indicator,train
Auckland,Auckland,New Zealand,High income,East Asia & Pacific,south,9991_16143.png,9991_16143.png,16143,9991,174.71557615358114,-36.730079180328325,174.70458984375,-36.73888412439431,174.7265625,-36.721273880045,3.836508013319761,digital_total_cell_intensity,0.863914373088685,6.143386054726394,464.6275449234951,0.863914373088685,seen_city,train_indicator,train
Brisbane,Brisbane,Australia,High income,East Asia & Pacific,south,9503_15160.png,9503_15160.png,15160,9503,153.116455079268,-27.673798679638026,153.10546875,-27.68352808378776,153.12744140625,-27.664068965384512,4.670686185703999,nighttime_light_intensity,0.8707015130674003,2.932788346261032,,0.8707015130674003,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5398_9125.png,5398_9125.png,9125,5398,20.511474607101167,52.18066839516021,20.50048828125,52.17393169256847,20.5224609375,52.187404745599686,2.251426655393649,nighttime_light_intensity,0.2876643073811931,0.9857184224488378,,0.2876643073811931,seen_city,train_indicator,train
Vienna,Vienna,Austria,High income,Europe & Central Asia,north,5705_8934.png,5705_8934.png,8934,5705,16.314697272968253,47.85003044341611,16.3037109375,47.84265762816536,16.32568359375,47.85740289465824,2.694562912996198,education_accessibility,0.4012892828364222,0.9569076769824318,1.6036327385656657,0.4012892828364222,seen_city,train_indicator,train
Munich,Munich,Germany,High income,Europe & Central Asia,north,5679_8702.png,5679_8702.png,8702,5679,11.217041027821129,48.23199100139582,11.2060546875,48.22467264956519,11.22802734375,48.23930899024906,2.656273824225249,digital_total_cell_intensity,0.126865671641791,4.561316845976612,94.70943146216015,0.126865671641791,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5503_8511.png,5503_8511.png,8511,5503,7.020263662057779,50.74340740254604,7.00927734375,50.73645513701065,7.03125,50.75035931136964,2.3981132639888787,nighttime_light_intensity,0.7193702943189596,1.830444400971671,,0.7193702943189596,seen_city,train_indicator,train
Algiers,Algiers,Algeria,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6392_8325.png,6392_8325.png,8325,6392,2.933349608841233,36.73007918067034,2.92236328125,36.721273880045,2.9443359375,36.73888412439431,3.832578996158238,population_count,0.5170454545454546,8.503936464347383,,0.5170454545454546,seen_city,train_indicator,train
Lahore,Lahore,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",north,6683_11568.png,6683_11568.png,11568,6683,74.19067382076295,31.43803687128249,74.1796875,31.428663117358603,74.20166015625,31.44741029142872,4.33906443372253,digital_total_cell_intensity,0.8366834170854272,4.803294168873651,120.91135336658012,0.8366834170854272,seen_city,train_indicator,train
Mianyang,Mianyang,China,Upper middle income,East Asia & Pacific,north,6678_12958.png,6678_12958.png,12958,6678,104.73266601319816,31.531725842190124,104.7216796875,31.52236147042144,104.74365234375,31.54108987958581,4.329903833005074,nighttime_light_intensity,0.7294117647058823,2.6842515096511232,,0.7294117647058823,seen_city,train_indicator,train
Cologne,Cologne,Germany,High income,Europe & Central Asia,north,5507_8498.png,5507_8498.png,8498,5507,6.73461912936543,50.68775767014735,6.7236328125,50.68079714532164,6.74560546875,50.69471783819289,2.4041439172050114,population_count,0.3928815879534565,6.090119701244749,,0.3928815879534565,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6576_3094.png,6576_3094.png,3094,6576,-112.00561524312144,33.42227194655089,-112.0166015625,33.413102213708285,-111.99462890625,33.43144133557529,4.154266965620495,population_count,0.3857554549197201,2.081234818011715,,0.3857554549197201,seen_city,train_indicator,train
Birmingham,Birmingham,United Kingdom,High income,Europe & Central Asia,north,5388_8099.png,5388_8099.png,8099,5388,-2.0324706986494308,52.31519493060488,-2.04345703125,52.30847862366336,-2.021484375,52.32191088594772,2.2380606936604845,digital_modernization_tmi,0.1583054626532887,0.1583054626532887,0.943130994023742,0.1583054626532887,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6577_3080.png,6577_3080.png,3080,6577,-112.31323243330198,33.40393088796092,-112.32421875,33.394759218577974,-112.30224609375,33.413102213708285,4.156638260499863,food_accessibility,0.6233017702758337,0.9968862977480591,1.70983107160629,0.6233017702758337,seen_city,train_indicator,train
Buenos Aires,Buenos Aires,Argentina,Upper middle income,Latin America & Caribbean ,south,9885_5535.png,9885_5535.png,5535,9885,-58.37036133964337,-34.840858265818405,-58.38134765625,-34.84987503195417,-58.359375,-34.83184114982866,4.019057827260632,nighttime_light_intensity,0.7905982905982906,4.095914666345257,,0.7905982905982906,seen_city,train_indicator,train
Warsaw,Warsaw,Poland,High income,Europe & Central Asia,north,5391_9131.png,5391_9131.png,9131,5391,20.64331054522188,52.27487979682562,20.63232421875,52.26815737376817,20.654296875,52.28160186807143,2.241911278770452,education_accessibility,0.08948432760364,0.5578174715294903,0.7468557742933082,0.08948432760364,seen_city,train_indicator,train
Cordoba,Cordoba,Argentina,Upper middle income,Latin America & Caribbean ,south,9696_5269.png,9696_5269.png,5269,9696,-64.21508790169626,-31.363018189815424,-64.22607421875,-31.37239910488051,-64.2041015625,-31.353636941500994,4.346735812139407,digital_total_cell_intensity,0.961904761904762,6.286006711577007,536.0046273855293,0.961904761904762,seen_city,train_indicator,train
Guiyang,Guiyang,China,Upper middle income,East Asia & Pacific,north,6943_13045.png,6943_13045.png,13045,6943,106.64428712588168,26.441065294432924,106.63330078125,26.431228064506435,106.6552734375,26.450902223672625,4.776526048878698,digital_total_cell_intensity,0.7421602787456446,3.623342024345344,36.46255962920469,0.7421602787456446,seen_city,train_indicator,train
Phoenix,Phoenix,United States,High income,North America,north,6574_3065.png,6574_3065.png,3065,6574,-112.64282227990154,33.4589424410779,-112.65380859375,33.44977658311845,-112.6318359375,33.46810795527896,4.152281166280724,digital_total_cell_intensity,0.4042815973651708,3.2964218741768314,26.01579984172523,0.4042815973651708,seen_city,train_indicator,train
Panama City,Panama City,Panama,High income,Latin America & Caribbean ,north,7776_4573.png,7776_4573.png,4573,7776,-79.50805662232531,9.091248481162117,-79.51904296875,9.080400104155313,-79.4970703125,9.102096738726448,5.795578383325263,nighttime_light_intensity,0.8235294117647058,3.151427230472841,,0.8235294117647058,seen_city,train_indicator,train
Rawalpindi,Rawalpindi,Pakistan,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",south,6572_11519.png,6572_11519.png,11519,6572,73.11401365549932,33.495597432018485,73.10302734375,33.486435450999885,73.125,33.504759069226075,4.149557706189226,digital_modernization_tmi,0.4527687296416938,0.4527687296416938,0.8350156254499125,0.4527687296416938,seen_city,train_indicator,train
Oslo,Oslo,Norway,High income,Europe & Central Asia,north,4791_8707.png,4791_8707.png,8707,4791,11.326904304210206,59.62888005575519,11.31591796875,59.62332522313024,11.337890625,59.63443457494949,1.5338316301203034,digital_total_cell_intensity,0.1832236842105263,2.634556320547232,12.937127474097178,0.1832236842105263,seen_city,train_indicator,train
